arxiv_id	year	source_group	tags	title	authors	categories	pdf_path	zotero_status
2601.00939	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	ShadowGS: Shadow-Aware 3D Gaussian Splatting for Satellite Imagery	Feng Luo; Hongbo Pan; Xiang Yang; Baoyu Jiang; Fengqing Liu; Tao Huang	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_ShadowGS_Shadow_Aware_3D_Gaussian_Splatting_for_Satellite_Imagery_2601.00939.pdf	imported
2601.02102	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	360-GeoGS: Geometrically Consistent Feed-Forward 3D Gaussian Splatting Reconstruction for 360 Images	Jiaqi Yao; Zhongmiao Yan; Jingyi Xu; Songpengcheng Xia; Yan Xiang; Ling Pei	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_360_GeoGS_Geometrically_Consistent_Feed_Forward_3D_Gaussian_Splatting_Reconstruction_for_3_2601.02102.pdf	imported
2601.01847	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	ESGaussianFace: Emotional and Stylized Audio-Driven Facial Animation via 3D Gaussian Splatting	Chuhang Ma; Shuai Tan; Ye Pan; Jiaolong Yang; Xin Tong	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_ESGaussianFace_Emotional_and_Stylized_Audio_Driven_Facial_Animation_via_3D_Gaussian_Splatt_2601.01847.pdf	imported
2601.02339	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Joint Semantic and Rendering Enhancements in 3D Gaussian Modeling with Anisotropic Local Encoding	Jingming He; Chongyi Li; Shiqi Wang; Sam Kwong	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Joint_Semantic_and_Rendering_Enhancements_in_3D_Gaussian_Modeling_with_Anisotropic_Local_E_2601.02339.pdf	imported
2601.02072	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	SketchRodGS: Sketch-based Extraction of Slender Geometries for Animating Gaussian Splatting Scenes	Haato Watanabe; Nobuyuki Umetani	cs.GR cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_SketchRodGS_Sketch_based_Extraction_of_Slender_Geometries_for_Animating_Gaussian_Splatting_2601.02072.pdf	imported
2601.03200	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	A High-Fidelity Digital Twin for Robotic Manipulation Based on 3D Gaussian Splatting	Ziyang Sun; Lingfan Bao; Tianhu Peng; Jingcheng Sun; Chengxu Zhou	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_A_High_Fidelity_Digital_Twin_for_Robotic_Manipulation_Based_on_3D_Gaussian_Splatting_2601.03200.pdf	imported
2601.03319	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	CaricatureGS: Exaggerating 3D Gaussian Splatting Faces With Gaussian Curvature	Eldad Matmon; Amit Bracha; Noam Rotstein; Ron Kimmel	cs.GR cs.AI cs.LG	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_CaricatureGS_Exaggerating_3D_Gaussian_Splatting_Faces_With_Gaussian_Curvature_2601.03319.pdf	imported
2601.03357	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	RelightAnyone: A Generalized Relightable 3D Gaussian Head Model	Yingyan Xu; Pramod Rao; Sebastian Weiss; Gaspard Zoss; Markus Gross; Christian Theobalt; Marc Habermann; Derek Bradley	cs.CV cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_RelightAnyone_A_Generalized_Relightable_3D_Gaussian_Head_Model_2601.03357.pdf	imported
2601.03782	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	PointWorld: Scaling 3D World Models for In-The-Wild Robotic Manipulation	Wenlong Huang; Yu-Wei Chao; Arsalan Mousavian; Ming-Yu Liu; Dieter Fox; Kaichun Mo; Li Fei-Fei	cs.RO cs.AI cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_PointWorld_Scaling_3D_World_Models_for_In_The_Wild_Robotic_Manipulation_2601.03782.pdf	imported
2601.04348	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	SCAR-GS: Spatial Context Attention for Residuals in Progressive Gaussian Splatting	Diego Revilla; Pooja Suresh; Anand Bhojan; Ooi Wei Tsang	cs.CV cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_SCAR_GS_Spatial_Context_Attention_for_Residuals_in_Progressive_Gaussian_Splatting_2601.04348.pdf	imported
2601.03517	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Semantic Belief-State World Model for 3D Human Motion Prediction	Sarim Chaudhry	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Semantic_Belief_State_World_Model_for_3D_Human_Motion_Prediction_2601.03517.pdf	imported
2601.05116	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	From Rays to Projections: Better Inputs for Feed-Forward View Synthesis	Zirui Wu; Zeren Jiang; Martin R. Oswald; Jie Song	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_From_Rays_to_Projections_Better_Inputs_for_Feed_Forward_View_Synthesis_2601.05116.pdf	imported
2601.05251	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Mesh4D: 4D Mesh Reconstruction and Tracking from Monocular Video	Zeren Jiang; Chuanxia Zheng; Iro Laina; Diane Larlus; Andrea Vedaldi	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Mesh4D_4D_Mesh_Reconstruction_and_Tracking_from_Monocular_Video_2601.05251.pdf	imported
2601.05368	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	MOSAIC-GS: Monocular Scene Reconstruction via Advanced Initialization for Complex Dynamic Environments	Svitlana Morkva; Maximum Wilder-Smith; Michael Oechsle; Alessio Tonioni; Marco Hutter; Vaishakh Patil	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_MOSAIC_GS_Monocular_Scene_Reconstruction_via_Advanced_Initialization_for_Complex_Dynamic_E_2601.05368.pdf	imported
2601.05653	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	EvoQRE: Modeling Bounded Rationality in Safety-Critical Traffic Simulation via Evolutionary Quantal Response Equilibrium	Phu-Hoa Pham; Chi-Nguyen Tran; Duy-Minh Dao-Sy; Phu-Quy Nguyen-Lam; Trung-Kiet Huynh	cs.RO cs.MA	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_EvoQRE_Modeling_Bounded_Rationality_in_Safety_Critical_Traffic_Simulation_via_Evolutionary_2601.05653.pdf	imported
2601.05584	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	GS-DMSR: Dynamic Sensitive Multi-scale Manifold Enhancement for Accelerated High-Quality 3D Gaussian Splatting	Nengbo Lu; Minghua Pan; Shaohua Sun; Yizhou Liang	cs.CV cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GS_DMSR_Dynamic_Sensitive_Multi_scale_Manifold_Enhancement_for_Accelerated_High_Quality_3D_2601.05584.pdf	imported
2601.05853	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	LayerGS: Decomposition and Inpainting of Layered 3D Human Avatars via 2D Gaussian Splatting	Yinghan Xu; John Dingliana	cs.CV cs.AI cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_LayerGS_Decomposition_and_Inpainting_of_Layered_3D_Human_Avatars_via_2D_Gaussian_Splatting_2601.05853.pdf	imported
2601.06285	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	NAS-GS: Noise-Aware Sonar Gaussian Splatting	Shida Xu; Jingqi Jiang; Jonatan Scharff Willners; Sen Wang	cs.CV cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_NAS_GS_Noise_Aware_Sonar_Gaussian_Splatting_2601.06285.pdf	imported
2601.05722	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Rotate Your Character: Revisiting Video Diffusion Models for High-Quality 3D Character Generation	Jin Wang; Jianxiang Lu; Comi Chen; Guangzheng Xu; Haoyu Yang; Peng Chen; Na Zhang; Yifan Xu; Longhuang Wu; Shuai Shao; Qinglin Lu; Ping Luo	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Rotate_Your_Character_Revisiting_Video_Diffusion_Models_for_High_Quality_3D_Character_Gene_2601.05722.pdf	imported
2601.11617	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	PointSLAM++: Robust Dense Neural Gaussian Point Cloud-based SLAM	Xu Wang; Boyao Han; Xiaojun Chen; Ying Liu; Ruihui Li	cs.CV cs.GR cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_PointSLAM_Robust_Dense_Neural_Gaussian_Point_Cloud_based_SLAM_2601.11617.pdf	imported
2601.06839	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	PRISM: Color-Stratified Point Cloud Sampling	Hansol Lim; Minhyeok Im; Jongseong Brad Choi	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_PRISM_Color_Stratified_Point_Cloud_Sampling_2601.06839.pdf	imported
2601.01705	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Explicit World Models for Reliable Human-Robot Collaboration	Kenneth Kwok; Basura Fernando; Qianli Xu; Vigneshwaran Subbaraju; Dongkyu Choi; Boon Kiat Quek	cs.RO cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Explicit_World_Models_for_Reliable_Human_Robot_Collaboration_2601.01705.pdf	imported
2601.07484	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	R3-RECON: Radiance-Field-Free Active Reconstruction via Renderability	Xiaofeng Jin; Matteo Frosi; Yiran Guo; Matteo Matteucci	cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_R3_RECON_Radiance_Field_Free_Active_Reconstruction_via_Renderability_2601.07484.pdf	imported
2601.05394	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Sketch&Patch++: Efficient Structure-Aware 3D Gaussian Representation	Yuang Shi; Géraldine Morin; Simone Gasparini; Wei Tsang Ooi	cs.CV cs.GR cs.MM eess.IV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Sketch_Patch_Efficient_Structure_Aware_3D_Gaussian_Representation_2601.05394.pdf	imported
2601.07823	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Video Generation Models in Robotics -- Applications, Research Challenges, Future Directions	Zhiting Mei; Tenny Yin; Ola Shorinwa; Apurva Badithela; Zhonghe Zheng; Joseph Bruno; Madison Bland; Lihan Zha; Asher Hancock; Jaime Fernández Fisac; Philip Dames; Anirudha Majumdar	eess.SY cs.RO cs.SY	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Video_Generation_Models_in_Robotics_Applications_Research_Challenges_Future_Directions_2601.07823.pdf	imported
2601.08371	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Geo-NVS-w: Geometry-Aware Novel View Synthesis In-the-Wild with an SDF Renderer	Anastasios Tsalakopoulos; Angelos Kanlis; Evangelos Chatzis; Antonis Karakottas; Dimitrios Zarpalas	cs.CV cs.AI cs.GR cs.LG	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Geo_NVS_w_Geometry_Aware_Novel_View_Synthesis_In_the_Wild_with_an_SDF_Renderer_2601.08371.pdf	imported
2601.08832	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	RAVEN: Erasing Invisible Watermarks via Novel View Synthesis	Fahad Shamshad; Nils Lukas; Karthik Nandakumar	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_RAVEN_Erasing_Invisible_Watermarks_via_Novel_View_Synthesis_2601.08832.pdf	imported
2601.09697	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Efficient Camera-Controlled Video Generation of Static Scenes via Sparse Diffusion and 3D Rendering	Jieying Chen; Jeffrey Hu; Joan Lasenby; Ayush Tewari	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Efficient_Camera_Controlled_Video_Generation_of_Static_Scenes_via_Sparse_Diffusion_and_3D_2601.09697.pdf	existing
2601.09452	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	MAD: Motion Appearance Decoupling for efficient Driving World Models	Ahmad Rahimi; Valentin Gerard; Eloi Zablocki; Matthieu Cord; Alexandre Alahi	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_MAD_Motion_Appearance_Decoupling_for_efficient_Driving_World_Models_2601.09452.pdf	imported
2601.09665	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	SCE-SLAM: Scale-Consistent Monocular SLAM via Scene Coordinate Embeddings	Yuchen Wu; Jiahe Li; Xiaohan Yu; Lina Yu; Jin Zheng; Xiao Bai	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_SCE_SLAM_Scale_Consistent_Monocular_SLAM_via_Scene_Coordinate_Embeddings_2601.09665.pdf	imported
2601.09499	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	V-DPM: 4D Video Reconstruction with Dynamic Point Maps	Edgar Sucar; Eldar Insafutdinov; Zihang Lai; Andrea Vedaldi	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_V_DPM_4D_Video_Reconstruction_with_Dynamic_Point_Maps_2601.09499.pdf	imported
2601.03869	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Bayesian Monocular Depth Refinement via Neural Radiance Fields	Arun Muthukkumar	cs.CV cs.GR cs.LG cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Bayesian_Monocular_Depth_Refinement_via_Neural_Radiance_Fields_2601.03869.pdf	imported
2601.00705	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	RGS-SLAM: Robust Gaussian Splatting SLAM with One-Shot Dense Initialization	Wei-Tse Cheng; Yen-Jen Chiou; Yuan-Fu Yang	cs.CV cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_RGS_SLAM_Robust_Gaussian_Splatting_SLAM_with_One_Shot_Dense_Initialization_2601.00705.pdf	imported
2601.10716	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	WildRayZer: Self-supervised Large View Synthesis in Dynamic Environments	Xuweiyi Chen; Wentao Zhou; Zezhou Cheng	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_WildRayZer_Self_supervised_Large_View_Synthesis_in_Dynamic_Environments_2601.10716.pdf	imported
2601.11030	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	IDDR-NGP: Incorporating Detectors for Distractor Removal with Instant Neural Radiance Field	Xianliang Huang; Jiajie Gou; Shuhang Chen; Zhizhou Zhong; Jihong Guan; Shuigeng Zhou	cs.CV cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_IDDR_NGP_Incorporating_Detectors_for_Distractor_Removal_with_Instant_Neural_Radiance_Field_2601.11030.pdf	imported
2601.12122	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Active Semantic Mapping of Horticultural Environments Using Gaussian Splatting	Jose Cuaran; Naveen K. Upalapati; Girish Chowdhary	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Active_Semantic_Mapping_of_Horticultural_Environments_Using_Gaussian_Splatting_2601.12122.pdf	imported
2601.12277	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	An Efficient and Multi-Modal Navigation System with One-Step World Model	Wangtian Shen; Ziyang Meng; Jinming Ma; Mingliang Zhou; Diyun Xiang	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_An_Efficient_and_Multi_Modal_Navigation_System_with_One_Step_World_Model_2601.12277.pdf	imported
2601.12481	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	NeuralFur: Animal Fur Reconstruction From Multi-View Images	Vanessa Sklyarova; Berna Kabadayi; Anastasios Yiannakidis; Giorgio Becherini; Michael J. Black; Justus Thies	cs.CV cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_NeuralFur_Animal_Fur_Reconstruction_From_Multi_View_Images_2601.12481.pdf	imported
2601.04754	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	ProFuse: Efficient Cross-View Context Fusion for Open-Vocabulary 3D Gaussian Splatting	Yen-Jen Chiou; Wei-Tse Cheng; Yuan-Fu Yang	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_ProFuse_Efficient_Cross_View_Context_Fusion_for_Open_Vocabulary_3D_Gaussian_Splatting_2601.04754.pdf	imported
2601.03024	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	SA-ResGS: Self-Augmented Residual 3D Gaussian Splatting for Next Best View Selection	Kim Jun-Seong; Tae-Hyun Oh; Eduardo Pérez-Pellitero; Youngkyoon Jang	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_SA_ResGS_Self_Augmented_Residual_3D_Gaussian_Splatting_for_Next_Best_View_Selection_2601.03024.pdf	imported
2601.12257	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Soft Shadow Diffusion (SSD): Physics-inspired Learning for 3D Computational Periscopy	Fadlullah Raji; John Murray-Bruce	cs.CV cs.AI cs.CG cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Soft_Shadow_Diffusion_SSD_Physics_inspired_Learning_for_3D_Computational_Periscopy_2601.12257.pdf	imported
2601.13132	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	GaussExplorer: 3D Gaussian Splatting for Embodied Exploration and Reasoning	Kim Yu-Ji; Dahye Lee; Kim Jun-Seong; GeonU Kim; Nam Hyeon-Woo; Yongjin Kwon; Yu-Chiang Frank Wang; Jaesung Choe; Tae-Hyun Oh	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GaussExplorer_3D_Gaussian_Splatting_for_Embodied_Exploration_and_Reasoning_2601.13132.pdf	imported
2601.12770	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Generalizable and Animatable 3D Full-Head Gaussian Avatar from a Single Image	Shuling Zhao; Dan Xu	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Generalizable_and_Animatable_3D_Full_Head_Gaussian_Avatar_from_a_Single_Image_2601.12770.pdf	imported
2601.04984	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	OceanSplat: Object-aware Gaussian Splatting with Trinocular View Consistency for Underwater Scene Reconstruction	Minseong Kweon; Jinsun Park	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_OceanSplat_Object_aware_Gaussian_Splatting_with_Trinocular_View_Consistency_for_Underwater_2601.04984.pdf	imported
2601.09291	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	TIDI-GS: Floater Suppression in 3D Gaussian Splatting for Enhanced Indoor Scene Fidelity	Sooyeun Yang; Cheyul Im; Jee Won Lee; Jongseong Brad Choi	cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_TIDI_GS_Floater_Suppression_in_3D_Gaussian_Splatting_for_Enhanced_Indoor_Scene_Fidelity_2601.09291.pdf	imported
2601.05839	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	GeoSurDepth: Harnessing Foundation Model for Spatial Geometry Consistency-Oriented Self-Supervised Surround-View Depth Estimation	Weimin Liu; Wenjun Wang; Joshua H. Meng	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GeoSurDepth_Harnessing_Foundation_Model_for_Spatial_Geometry_Consistency_Oriented_Self_Sup_2601.05839.pdf	imported
2601.13574	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Highly Deformable Proprioceptive Membrane for Real-Time 3D Shape Reconstruction	Guanyu Xu; Jiaqi Wang; Dezhong Tong; Xiaonan Huang	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Highly_Deformable_Proprioceptive_Membrane_for_Real_Time_3D_Shape_Reconstruction_2601.13574.pdf	imported
2601.14161	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	One-Shot Refiner: Boosting Feed-forward Novel View Synthesis via One-Step Diffusion	Yitong Dong; Qi Zhang; Minchao Jiang; Zhiqiang Wu; Qingnan Fan; Ying Feng; Huaqi Zhang; Hujun Bao; Guofeng Zhang	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_One_Shot_Refiner_Boosting_Feed_forward_Novel_View_Synthesis_via_One_Step_Diffusion_2601.14161.pdf	imported
2601.13706	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	ParkingTwin: Training-Free Streaming 3D Reconstruction for Parking-Lot Digital Twins	Xinhao Liu; Yu Wang; Xiansheng Guo; Gordon Owusu Boateng; Yu Cao; Haonan Si; Xingchen Guo; Nirwan Ansari	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_ParkingTwin_Training_Free_Streaming_3D_Reconstruction_for_Parking_Lot_Digital_Twins_2601.13706.pdf	imported
