arxiv_id,title,figure_status,image_size,method_figure
2601.09291,TIDI-GS: Floater Suppression in 3D Gaussian Splatting for Enhanced Indoor Scene Fidelity,extracted_embedded_figure,900x309,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.09291_TIDI-GS.png
2601.05839,GeoSurDepth: Harnessing Foundation Model for Spatial Geometry Consistency-Oriented Self-Supervised Surround-View Depth Estimation,extracted_embedded_figure,640x384,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.05839_GeoSurDepth.png
2601.13574,Highly Deformable Proprioceptive Membrane for Real-Time 3D Shape Reconstruction,extracted_embedded_figure,900x1003,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.13574_Real-Time.png
2601.14161,One-Shot Refiner: Boosting Feed-forward Novel View Synthesis via One-Step Diffusion,extracted_embedded_figure,900x531,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.14161_One-Shot_Refiner.png
2601.13706,ParkingTwin: Training-Free Streaming 3D Reconstruction for Parking-Lot Digital Twins,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.13706_ParkingTwin.png
2601.14208,Rig-Aware 3D Reconstruction of Vehicle Undercarriages using Gaussian Splatting,extracted_embedded_figure,900x410,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.14208_Rig-Aware.png
2601.10814,SurfSLAM: Sim-to-Real Underwater Stereo Reconstruction For Real-Time SLAM,extracted_embedded_figure,900x506,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.10814_SurfSLAM.png
2601.15533,From Generative Engines to Actionable Simulators: The Imperative of Physical Grounding in World Models,extracted_embedded_figure,337x338,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.15533_From_Generative_Engines_to_Actionable_Simulators.png
2601.14875,GAT-NeRF: Geometry-Aware-Transformer Enhanced Neural Radiance Fields for High-Fidelity 4D Facial Avatars,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.14875_GAT-NeRF.png
2601.15431,SplatBus: A Gaussian Splatting Viewer Framework via GPU Interprocess Communication,extracted_embedded_figure,900x670,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.15431_SplatBus.png
2601.17067,A Mechanistic View on Video Generation as World Models: State and Dynamics,extracted_embedded_figure,900x496,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.17067_paper.png
2601.16163,Cosmos Policy: Fine-Tuning Video Models for Visuomotor Control and Planning,extracted_embedded_figure,900x358,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.16163_Cosmos_Policy.png
2601.15951,EVolSplat4D: Efficient Volume-based Gaussian Splatting for 4D Urban Scene Synthesis,extracted_embedded_figure,900x600,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.15951_EVolSplat4D.png
2601.15772,LL-GaussianImage: Efficient Image Representation for Zero-shot Low-Light Enhancement with 2D Gaussian Splatting,extracted_embedded_figure,900x421,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.15772_LL-GaussianImage.png
2601.16982,AnyView: Synthesizing Any Novel View in Dynamic Scenes,extracted_embedded_figure,900x780,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.16982_AnyView.png
2601.17088,GlassesGB: Controllable 2D GAN-Based Eyewear Personalization for 3D Gaussian Blendshapes Head Avatars,extracted_embedded_figure,900x416,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.17088_GlassesGB.png
2601.17185,LGDWT-GS: Local and Global Discrete Wavelet-Regularized 3D Gaussian Splatting for Sparse-View Scene Reconstruction,extracted_embedded_figure,900x626,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.17185_LGDWT-GS.png
2602.16713,Three-dimensional Damage Visualization of Civil Structures via Gaussian Splatting-enabled Digital Twins,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.16713_paper.png
2602.00096,Mirage2Matter: A Physically Grounded Gaussian World Model from Video,extracted_embedded_figure,900x365,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.00096_Mirage2Matter.png
2601.1735,NeRF-MIR: Towards High-Quality Restoration of Masked Images with Neural Radiance Fields,extracted_embedded_figure,900x293,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.17350_NeRF-MIR.png
2603.29572,Turbo4DGen: Ultra-Fast Acceleration for 4D Generation,extracted_embedded_figure,576x576,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.29572_Turbo4DGen.png
2601.1772,Advancing Structured Priors for Sparse-Voxel Surface Reconstruction,extracted_embedded_figure,900x373,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.17720_Sparse-Voxel.png
2601.17791,Agreement-Driven Multi-View 3D Reconstruction for Live Cattle Weight Estimation,extracted_embedded_figure,900x757,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.17791_Agreement-Driven.png
2601.05208,MoE3D: A Mixture-of-Experts Module for 3D Reconstruction,extracted_embedded_figure,900x440,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.05208_MoE3D.png
2601.179,Revisiting 3D Reconstruction Kernels as Low-Pass Filters,extracted_embedded_figure,900x450,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.17900_Low-Pass.png
2601.18993,FreeOrbit4D: Training-Free Arbitrary Camera Redirection for Monocular Videos via Geometry-Complete 4D Reconstruction,extracted_embedded_figure,900x478,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.18993_FreeOrbit4D.png
2601.02103,HeadLighter: Disentangling Illumination in Generative 3D Gaussian Heads via Lightstage Captures,extracted_embedded_figure,900x200,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.02103_HeadLighter.png
2601.18475,LoD-Structured 3D Gaussian Splatting for Streaming Video Reconstruction,extracted_embedded_figure,900x636,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.18475_LoD-Structured.png
2601.19014,Non-Invasive 3D Wound Measurement with RGB-D Imaging,extracted_embedded_figure,900x409,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19014_Non-Invasive.png
2601.18633,Splat-Portrait: Generalizing Talking Heads with Gaussian Splatting,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.18633_Splat-Portrait.png
2601.18323,TC-IDM: Grounding Video Generation for Executable Zero-shot Robot Motion,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.18323_TC-IDM.png
2601.19216,Bridging Visual and Wireless Sensing: A Unified Radiation Field for 3D Radio Map Construction,extracted_embedded_figure,900x496,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19216_Bridging_Visual_and_Wireless_Sensing.png
2601.19717,DiffStyle3D: Consistent 3D Gaussian Stylization via Attention Optimization,extracted_embedded_figure,564x314,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19717_DiffStyle3D.png
2601.19484,"Dynamic Worlds, Dynamic Humans: Generating Virtual Human-Scene Interaction Motion in Dynamic Scenes",extracted_embedded_figure,900x500,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19484_Dynamic_Worlds_Dynamic_Humans.png
2601.17835,Geometry-Grounded Gaussian Splatting,extracted_embedded_figure,900x506,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.17835_Geometry-Grounded_Gaussian_Splatting.png
2601.19843,Graphical X Splatting (GraphiXS): A Graphical Model for 4D Gaussian Splatting under Uncertainty,extracted_embedded_figure,900x304,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19843_Graphical_X_Splatting_GraphiXS.png
2601.15766,LL-GaussianMap: Zero-shot Low-Light Image Enhancement via 2D Gaussian Splatting Guided Gain Maps,extracted_embedded_figure,900x485,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.15766_LL-GaussianMap.png
2601.20051,Size Matters: Reconstructing Real-Scale 3D Models from Monocular Images for Food Portion Estimation,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.20051_Size_Matters.png
2601.19233,UniMGS: Unifying Mesh and 3D Gaussian Splatting with Single-Pass Rasterization and Proxy-Based Deformation,extracted_embedded_figure,900x386,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19233_UniMGS.png
2601.19753,WaterClear-GS: Optical-Aware Gaussian Splatting for Underwater Reconstruction and Restoration,extracted_embedded_figure,900x494,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19753_WaterClear-GS.png
2601.19489,Fast Converging 3D Gaussian Splatting for 1-Minute Reconstruction,extracted_embedded_figure,900x490,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19489_paper.png
2601.20857,FreeFix: Boosting 3D Gaussian Splatting via Fine-Tuning-Free Diffusion Models,extracted_embedded_figure,900x582,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.20857_FreeFix.png
2601.19785,GeoDiff3D: Self-Supervised 3D Scene Generation with Geometry-Constrained 2D Diffusion Guidance,extracted_embedded_figure,900x679,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19785_GeoDiff3D.png
2602.06991,LangGS-SLAM: Real-Time Language-Feature Gaussian Splatting SLAM,extracted_embedded_figure,900x390,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.06991_LangGS-SLAM.png
2601.22032,Drive-JEPA: Video JEPA Meets Multimodal Trajectory Distillation for End-to-End Driving,extracted_embedded_figure,900x477,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.22032_Drive-JEPA.png
2601.16272,GR3EN: Generative Relighting for 3D Environments,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.16272_GR3EN.png
2601.22086,Learning Transient Convective Heat Transfer with Geometry Aware World Models,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.22086_paper.png
2601.21786,Synthetic-to-Real Domain Bridging for Single-View 3D Reconstruction of Ships for Maritime Monitoring,extracted_embedded_figure,900x457,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.21786_to-Real.png
2601.22045,Urban Neural Surface Reconstruction from Constrained Sparse Aerial Imagery with 3D SAR Fusion,extracted_embedded_figure,900x392,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.22045_SAR.png
2602.00395,3DGS$^2$-TR: Scalable Second-Order Trust-Region Method for 3D Gaussian Splatting,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.00395_3DGS_2_-TR.png
2601.23065,EAG-PT: Emission-Aware Gaussians and Path Tracing for Indoor Scene Reconstruction and Editing,extracted_embedded_figure,900x298,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.23065_EAG-PT.png
2601.13837,FastGHA: Generalized Few-Shot 3D Gaussian Head Avatars with Real-Time Animation,extracted_embedded_figure,900x383,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.13837_FastGHA.png
2601.22988,Learning Geometrically-Grounded 3D Visual Representations for View-Generalizable Robotic Manipulation,extracted_embedded_figure,900x163,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.22988_Geometrically-Grounded.png
2601.19887,VGGT-SLAM 2.0: Real-time Dense Feed-forward Scene Reconstruction,extracted_embedded_figure,900x581,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.19887_VGGT-SLAM_2.0.png
2602.00739,Diffusion-Driven Inter-Outer Surface Separation for Point Clouds with Open Boundaries,extracted_embedded_figure,900x505,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.00739_Diffusion-Driven.png
2602.07016,Gaussian-Constrained LeJEPA Representations for Unsupervised Scene Discovery and Pose Consistency,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.07016_Gaussian-Constrained.png
2601.214,Mesh Splatting for End-to-end Multiview Surface Reconstruction,extracted_embedded_figure,900x527,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.21400_paper.png
2602.00463,PSGS: Text-driven Panorama Sliding Scene Generation via Gaussian Splatting,extracted_embedded_figure,321x172,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.00463_PSGS.png
2602.00466,Stealthy Coverage Control for Human-enabled Real-Time 3D Reconstruction,extracted_embedded_figure,900x648,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.00466_Real-Time.png
2602.00618,Tune-Your-Style: Intensity-tunable 3D Style Transfer with Gaussian Splatting,extracted_embedded_figure,900x898,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.00618_Tune-Your-Style.png
2602.02602,Position: 3D Gaussian Splatting Watermarking Should Be Scenario-Driven and Threat-Model Explicit,extracted_embedded_figure,900x296,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.02602_Position.png
2602.0243,3D Foundation Model-Based Loop Closing for Decentralized Collaborative SLAM,extracted_embedded_figure,900x618,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.02430_Model-Based.png
